doid	name
Orphanet:85325	X-linked intellectual disability, Stevenson type
Orphanet:2715	Oculorenocerebellar syndrome
Orphanet:3309	Tetrasomy 5p
Orphanet:3268	Radioulnar synostosis-microcephaly-scoliosis syndrome
DOID:11266	Hemorrhagic fever-renal syndrome
Orphanet:1672	Diencephalic syndrome
Orphanet:2549	Oculoauriculovertebral spectrum with radial defects
Orphanet:1790	Hypomandibular faciocranial dysostosis
Orphanet:1336	Hyperkeratosis-hyperpigmentation syndrome
Orphanet:2149	Nodular neuronal heterotopia
Orphanet:70482	Carcinoma of esophagus
DOID:0060235	Carnitine palmitoyltransferase II deficiency
Orphanet:1773	Sacrococcygeal dysgenesis association
Orphanet:85172	Microcephalic osteodysplastic dysplasia, Saul-Wilson type
Orphanet:1118	Fibular aplasia-ectrodactyly syndrome
Orphanet:79129	Trichodysplasia-amelogenesis imperfecta syndrome
Orphanet:79457	Maculopapular cutaneous mastocytosis
Orphanet:3038	Delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome
Orphanet:2935	Crossed polysyndactyly
Orphanet:79373	Ectodermal dysplasia syndrome
Orphanet:1699	Trisomy 12p
Orphanet:454	Acquired ichthyosis
Orphanet:2110	Hallux varus-preaxial polysyndactyly syndrome
Orphanet:2787	Osteoporosis-macrocephaly-blindness-joint hyperlaxity syndrome
Orphanet:300493	Sagliker syndrome
Orphanet:85443	AL amyloidosis
Orphanet:2291	Congenital velopharyngeal incompetence
Orphanet:834	Free sialic acid storage disease
Orphanet:91138	Cryoglobulinemic vasculitis
DOID:674	Cleft palate
DOID:12241	Beta-thalassemia
Orphanet:1912	Fetal hydantoin syndrome
Orphanet:2107	Hall-Riggs syndrome
Orphanet:50815	Branchiogenic deafness syndrome
Orphanet:314621	Duplication of the pituitary gland
Orphanet:1563	Dahlberg-Borer-Newcomer syndrome
Orphanet:2033	Multifocal muscular fibrosis-obstructed vessels syndrome
DOID:10223	Dermatomyositis
Orphanet:2891	Pili torti-developmental delay-neurological abnormalities syndrome
Orphanet:1512	Crane-Heise syndrome
Orphanet:1895	Edinburgh malformation syndrome
DOID:419	Scleroderma
Orphanet:254346	19p13.12 microdeletion syndrome
DOID:0060830	Deafness-intellectual disability syndrome, Martin-Probst type
Orphanet:2104	Dysmorphism-pectus carinatum-joint laxity syndrome
Orphanet:1174	Cerebellar ataxia-ectodermal dysplasia syndrome
Orphanet:956	Acro-pectoro-renal dysplasia
Orphanet:90301	Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome
DOID:0060801	MEHMO syndrome
Orphanet:88643	Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome
Orphanet:2722	Odonto-onycho dysplasia-alopecia syndrome
Orphanet:2261	Hypospadias-intellectual disability, Goldblatt type syndrome
DOID:3275	Thymoma
Orphanet:1323	Camptodactyly-joint contractures-facial skeletal defects syndrome
Orphanet:1227	Bangstad syndrome
Orphanet:79099	Interstitial granulomatous dermatitis with arthritis
Orphanet:100073	Neurogenic thoracic outlet syndrome
DOID:1932	Angelman syndrome
Orphanet:90363	Secondary intestinal lymphangiectasia
Orphanet:1122	Ulnar hypoplasia-split foot syndrome
DOID:3663	Cutaneous mastocytosis
Orphanet:1959	Evans syndrome
Orphanet:293355	Methylmalonic acidemia without homocystinuria
Orphanet:1041	Hydrops fetalis
DOID:0060464	Feingold syndrome
Orphanet:3191	Subaortic stenosis-short stature syndrome
Orphanet:1927	Emery-Nelson syndrome
Orphanet:85320	X-linked intellectual disability-macrocephaly-macroorchidism syndrome
Orphanet:81	Antisynthetase syndrome
Orphanet:2885	Piebald trait-neurologic defects syndrome
DOID:0050439	Usher syndrome
Orphanet:71267	Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome
Orphanet:1909	Indomethacin embryofetopathy
Orphanet:279882	Spasmus nutans
Orphanet:1398	Isolated cerebellar hypoplasia/agenesis
Orphanet:2643	Microcephalic primordial dwarfism, Toriello type
Orphanet:346	Quinquaud's folliculitis decalvans
Orphanet:1092	Renal-genital-middle ear anomalies
Orphanet:1457	Aorta coarctation
Orphanet:1342	Heart-hand syndrome type 3
DOID:14735	Hereditary angioedema
Orphanet:1376	Congenital cataract-ichthyosis syndrome
Orphanet:1064	Aniridia-renal agenesis-psychomotor retardation syndrome
Orphanet:157788	Hypospadias-hypertelorism-coloboma and deafness syndrome
DOID:0060433	17q12 microduplication syndrome
DOID:12712	Nephronophthisis
Orphanet:97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
Orphanet:46488	Linear IgA dermatosis
Orphanet:2408	Lowe-Kohn-Cohen syndrome
Orphanet:1659	Dermatoleukodystrophy
Orphanet:3087	Retinohepatoendocrinologic syndrome
Orphanet:1179	Benign paroxysmal tonic upgaze of childhood with ataxia
DOID:768	Retinoblastoma
Orphanet:113	Bazex-Dupré-Christol syndrome
Orphanet:1528	Craniotelencephalic dysplasia
DOID:13268	Porphyria
Orphanet:294	Fetal cytomegalovirus syndrome
Orphanet:268249	Mycophenolate mofetil embryopathy
Orphanet:90157	Drug-induced localized lipodystrophy
Orphanet:1345	Cardiomyopathy-cataract-hip spine disease syndrome
Orphanet:1993	Pai syndrome
DOID:0110208	X-linked Charcot-Marie-Tooth disease type 2
Orphanet:612	Potassium-aggravated myotonia
DOID:4329	Erdheim-Chester disease
Orphanet:2732	Olivopontocerebellar atrophy-deafness syndrome
Orphanet:1437	Ring chromosome 1
DOID:0050730	Coenzyme Q10 deficiency
Orphanet:3230	Deafness-oligodontia syndrome
DOID:9269	Maple syrup urine disease
Orphanet:261519	Maternal uniparental disomy of chromosome X
Orphanet:3347	Mounier-Kühn syndrome
DOID:3322	GM1 gangliosidosis
DOID:14717	Centronuclear myopathy
Orphanet:85162	Facial onset sensory and motor neuronopathy
Orphanet:100025	Alpha-heavy chain disease
Orphanet:171839	Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome
Orphanet:3105	Robinow-like syndrome
Orphanet:33208	Idiopathic hypersomnia
Orphanet:1350	Heart-hand syndrome type 2
DOID:8869	Neuromyelitis optica
Orphanet:3434	MMEP syndrome
DOID:6225	Cronkhite-Canada syndrome
Orphanet:163976	X-linked intellectual disability, Van Esch type
Orphanet:341	Viral hemorrhagic fever
Orphanet:2779	Osteopathia striata-pigmentary dermopathy-white forelock syndrome
DOID:13677	SAPHO syndrome
Orphanet:1261	Bonnemann-Meinecke-Reich syndrome
Orphanet:178487	Adult intestinal botulism
Orphanet:36382	Familial cervical artery dissection
DOID:3613	Canavan disease
Orphanet:1160	Chylous ascites
Orphanet:1682	Arterial dissection-lentiginosis syndrome
Orphanet:2222	Hypertrichosis lanuginosa congenita
Orphanet:93402	Syndactyly type 1
Orphanet:1408	Hair defect-photosensitivity-intellectual disability syndrome
Orphanet:1433	Choroidal atrophy-alopecia syndrome
Orphanet:1005	Alopecia-contractures-dwarfism-intellectual disability syndrome
Orphanet:1547	Cryptomicrotia-brachydactyly-excess fingertip arch syndrome
Orphanet:1919	Phenobarbital embryopathy
Orphanet:50812	Zellweger-like syndrome without peroxisomal anomalies
Orphanet:1068	Aniridia-intellectual disability syndrome
DOID:4734	Calciphylaxis
Orphanet:411593	Insulin autoimmune syndrome
Orphanet:1313	Infantile choroidocerebral calcification syndrome
Orphanet:319195	Chondroectodermal dysplasia with night blindness
Orphanet:2690	Neutropenia-monocytopenia-deafness syndrome
Orphanet:53296	Familial cutaneous collagenoma
Orphanet:2831	Rhizomelic dysplasia, Patterson-Lowry type
Orphanet:1484	Contractures-ectodermal dysplasia-cleft lip/palate syndrome
Orphanet:2445	Conotruncal heart malformations
Orphanet:2724	Odontomatosis-aortae esophagus stenosis syndrome
Orphanet:220489	Rare hereditary hemochromatosis
Orphanet:2258	Congenital unilateral pulmonary hypoplasia
Orphanet:2619	Brachydactylous dwarfism, Mseleni type
Orphanet:3033	Renal tubular dysgenesis
Orphanet:93928	Epispadias
Orphanet:2285	Primary basilar invagination
Orphanet:1916	Diethylstilbestrol syndrome
Orphanet:1150	Arthrogryposis multiplex congenita-whistling face syndrome
DOID:12802	Mucopolysaccharidosis type 1
DOID:8461	Aicardi syndrome
Orphanet:2842	Penoscrotal transposition
DOID:12800	Mucopolysaccharidosis type 6
Orphanet:96121	7q11.23 microduplication syndrome
DOID:11042	Felty syndrome
Orphanet:139444	Leukoencephalopathy with bilateral anterior temporal lobe cysts
Orphanet:2042	Tracheo-esophageal fistula-hypospadias syndrome
DOID:12388	Central diabetes insipidus
Orphanet:1819	Epimetaphyseal skeletal dysplasia
DOID:2750	Glycogen storage disease due to glycogen branching enzyme deficiency
Orphanet:2716	Oculo-skeletal-renal syndrome
Orphanet:1954	Congenital lethal erythroderma
Orphanet:1069	Aniridia-absent patella syndrome
Orphanet:95626	Acquired central diabetes insipidus
Orphanet:91133	Osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome
Orphanet:181393	Growth hormone insensitivity syndrome
Orphanet:98941	Von Hippel anomaly
Orphanet:2536	Microcornea-glaucoma-absent frontal sinuses syndrome
Orphanet:1791	Frontofacionasal dysplasia
Orphanet:171719	Cutis laxa-Marfanoid syndrome
Orphanet:137599	Stromal keratitis
Orphanet:99873	Hand-Schüller-Christian disease
Orphanet:1825	Epiphyseal dysplasia-hearing loss-dysmorphism syndrome
Orphanet:1003	Scalp defects-postaxial polydactyly syndrome
Orphanet:1852	X-linked retinal dysplasia
Orphanet:86923	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type
Orphanet:889	Cutaneous leukocytoclastic angiitis
Orphanet:99878	Primary parathyroid hyperplasia
Orphanet:33408	Bullous lichen planus
DOID:2556	Relapsing polychondritis
DOID:12287	Crimean-Congo hemorrhagic fever
DOID:0060850	Annular pancreas
Orphanet:79492	Pili gemini
DOID:0060418	3q13 microdeletion syndrome
Orphanet:31153	Hypoalphalipoproteinemia
Orphanet:1882	Hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome
Orphanet:1988	Femoral-facial syndrome
DOID:0050141	Intestinal botulism
Orphanet:499	Kerion celsi
DOID:9281	Phenylketonuria
Orphanet:93267	Cloverleaf skull-multiple congenital anomalies syndrome
DOID:2907	Goldenhar syndrome
Orphanet:325124	Testicular agenesis
Orphanet:2477	Megalencephaly
DOID:0060435	1q21.1 microduplication syndrome
Orphanet:1021	Amaurosis-hypertrichosis syndrome
Orphanet:1780	Thakker-Donnai syndrome
Orphanet:3241	Deafness-craniofacial syndrome
Orphanet:2572	Spastic ataxia-corneal dystrophy syndrome
Orphanet:671	Primary cutis verticis gyrata
Orphanet:137658	Microcephaly-intellectual disability-phalangeal and neurological anomalies syndrome
Orphanet:1292	Brachymorphism-onychodysplasia-dysphalangism syndrome
Orphanet:1908	Aminopterin/methotrexate embryofetopathy
Orphanet:2165	Holoprosencephaly-caudal dysgenesis syndrome
Orphanet:2062	Progressive non-infectious anterior vertebral fusion
DOID:11720	Distal myopathy
Orphanet:96129	Distal monosomy 19p13.3
DOID:701	Dentin dysplasia
DOID:14418	Dracunculiasis
Orphanet:231580	Primary unilateral adrenal hyperplasia
DOID:1757	Progressive hemifacial atrophy
Orphanet:166016	Multiple epiphyseal dysplasia, Lowry type
Orphanet:158014	Rosaï-Dorfman disease
DOID:963	Isaac syndrome
Orphanet:1366	Autosomal recessive palmoplantar keratoderma and congenital alopecia
Orphanet:227982	Autoimmune polyendocrinopathy type 3
Orphanet:99868	Thymic carcinoma
Orphanet:3314	Thiemann disease, familial form
Orphanet:90350	Autosomal recessive cutis laxa type 2
Orphanet:1661	X-linked corneal dermoid
DOID:857	Multiple carboxylase deficiency
Orphanet:99893	ACTH-independent Cushing syndrome
Orphanet:2476	Dysraphism-cleft lip/palate-limb reduction defects syndrome
Orphanet:556	Malakoplakia
Orphanet:1969	Facial dysmorphism-anorexia-cachexia-eye and skin anomalies syndrome
Orphanet:3376	Triploidy
Orphanet:293	Congenital herpes simplex virus infection
Orphanet:2492	Limb transversal defect-cardiac anomaly syndrome
Orphanet:1580	Distal monosomy 10p
Orphanet:1264	Tricho-retino-dento-digital syndrome
Orphanet:85203	Acro-pectoral syndrome
DOID:3103	Thoracic outlet syndrome
DOID:9266	Cystinuria
Orphanet:66630	Congenital pseudoarthrosis of clavicle
Orphanet:63862	Schisis association
DOID:3429	Inclusion body myositis
Orphanet:2994	Short stature-craniofacial anomalies-genital hypoplasia syndrome
Orphanet:1221	Cheilitis glandularis
Orphanet:99925	Invasive mole
Orphanet:437	Hypophosphatemic rickets
Orphanet:1014	Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome
Orphanet:2289	Neuronal intranuclear inclusion disease
DOID:8476	Whipple disease
Orphanet:3357	Autosomal dominant trichoodontoonychodysplasia-syndactyly
Orphanet:230800	Toxin-mediated infectious botulism
Orphanet:79262	Adult neuronal ceroid lipofuscinosis
Orphanet:36204	Intestinal lymphangiectasia
DOID:4031	Eosinophilic gastroenteritis
Orphanet:99927	Hydatidiform mole
DOID:4817	Ganglioneuroma
Orphanet:1072	Ankyloblepharon filiforme adnatum-cleft palate syndrome
Orphanet:324416	Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome
DOID:0060384	Acrofacial dysostosis, Catania type
Orphanet:991	PAGOD syndrome
DOID:3590	Gestational trophoblastic neoplasm
Orphanet:28	Vitamin B12-responsive methylmalonic acidemia
DOID:3144	Cutis laxa
Orphanet:228240	Elastoderma
Orphanet:1399	Richards-Rundle syndrome
Orphanet:83601	Steroid-responsive encephalopathy associated with autoimmune thyroiditis
Orphanet:384	Palmoplantar keratoderma-sclerodactyly syndrome
Orphanet:1447	Ring chromosome 4
DOID:349	Systemic mastocytosis
Orphanet:1979	Lipodystrophy due to peptidic growth factors deficiency
Orphanet:3145	Nephrogenic diabetes insipidus-intracranial calcification syndrome
Orphanet:582	Mucopolysaccharidosis type 4
DOID:0060567	Erythema elevatum diutinum
DOID:8508	Subcorneal pustular dermatosis
Orphanet:3471	Young syndrome
Orphanet:493	Familial keratoacanthoma
Orphanet:1112	Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome
DOID:0110006	3-methylglutaconic aciduria type 4
Orphanet:3316	Thomas syndrome
DOID:4621	Holoprosencephaly
Orphanet:1508	Coxoauricular syndrome
DOID:1064	Cystinosis
DOID:0050811	Congenital adrenal hyperplasia
Orphanet:90035	Paroxysmal cold hemoglobinuria
Orphanet:1461	Criss-cross heart
DOID:13533	Osteopetrosis
Orphanet:2006	Median cleft lip/mandibule
Orphanet:2077	German syndrome
Orphanet:3266	Humero-radio-ulnar synostosis
Orphanet:1115	Recessive aplasia cutis congenita of limbs
Orphanet:90037	Drug-induced autoimmune hemolytic anemia
Orphanet:57782	Mazabraud syndrome
Orphanet:85297	X-linked spinocerebellar ataxia type 3
Orphanet:2840	Pelvic dysplasia-arthrogryposis of lower limbs syndrome
Orphanet:1278	Brachydactyly-preaxial hallux varus syndrome
Orphanet:1117	Aplasia cutis-myopia syndrome
Orphanet:2475	White forelock with malformations
Orphanet:139426	Perioral myoclonia with absences
DOID:3315	Familial multiple lipomatosis
Orphanet:2025	Gingival fibromatosis-facial dysmorphism syndrome
Orphanet:1972	Lethal faciocardiomelic dysplasia
Orphanet:2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome
DOID:0050633	Ocular albinism
Orphanet:2916	Postaxial polydactyly-dental and vertebral anomalies syndrome
Orphanet:39	Acromelanosis
Orphanet:1533	Craniosynostosis-fibular aplasia syndrome
Orphanet:293967	Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome
DOID:0060408	19q13.11 microdeletion syndrome
DOID:14793	Hypohidrotic ectodermal dysplasia
Orphanet:1259	Blepharoptosis-myopia-ectopia lentis syndrome
DOID:14778	Blepharophimosis-epicanthus inversus-ptosis syndrome
DOID:8924	Immune thrombocytopenic purpura
Orphanet:97261	GRFoma
Orphanet:95717	Idiopathic congenital hypothyroidism
DOID:0060407	Monosomy 18q
Orphanet:2412	Dislocation of the hip-dysmorphism syndrome
DOID:0080043	Achondrogenesis
Orphanet:29822	Spontaneous periodic hypothermia
Orphanet:2894	Pilotto syndrome
Orphanet:1581	Non-distal monosomy 10q
Orphanet:1184	Ataxia-photosensitivity-short stature syndrome
Orphanet:85329	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
DOID:4798	Aggressive systemic mastocytosis
Orphanet:1143	Neurogenic arthrogryposis multiplex congenita
DOID:0060808	Syndromic X-linked intellectual disability 7
DOID:9268	Glycine encephalopathy
Orphanet:1335	Pentalogy of Cantrell
Orphanet:93394	Brachydactyly type A4
Orphanet:99965	O'Sullivan-McLeod syndrome
Orphanet:2005	Laryngo-tracheo-esophageal cleft-pulmonary hypoplasia syndrome
Orphanet:1530	Craniosynostosis-cataract syndrome
Orphanet:3165	Eosinophilic fasciitis
Orphanet:2989	Familial pterygium of the conjunctiva
DOID:11726	Emery-Dreifuss muscular dystrophy
DOID:13774	Addison disease
Orphanet:3034	Delayed membranous cranial ossification
Orphanet:226292	Permanent congenital hypothyroidism
DOID:3277	Thymic tumor
DOID:6691	Cholestasis-lymphedema syndrome
Orphanet:2978	Chronic intestinal pseudoobstruction
Orphanet:870	Down syndrome
DOID:0080177	Hepatic veno-occlusive disease
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome
Orphanet:1997	Blepharo-cheilo-odontic syndrome
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome
Orphanet:26	Methylmalonic acidemia with homocystinuria
Orphanet:1551	Familial benign copper deficiency
Orphanet:1745	Distal trisomy 6p
DOID:14256	Adult-onset Still disease
Orphanet:1824	Lowry-Wood syndrome
Orphanet:1836	Mesomelic dysplasia, Kantaputra type
Orphanet:1770	XY type gonadal dysgenesis-associated anomalies syndrome
Orphanet:1654	Natal teeth-intestinal pseudoobstruction-patent ductus syndrome
Orphanet:436003	Contractures-developmental delay-Pierre Robin syndrome
DOID:0050202	Lujo hemorrhagic fever
DOID:1525	Nodular non-suppurative panniculitis
Orphanet:98798	Isochromosomy Yq
DOID:0060471	Fetal valproate syndrome
Orphanet:86822	Lissencephaly type 3-metacarpal bone dysplasia syndrome
Orphanet:95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies
Orphanet:199251	Ledderhose disease
DOID:3049	Eosinophilic granulomatosis with polyangiitis
Orphanet:1970	Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome
Orphanet:700	Alopecia totalis
DOID:4968	Nelson syndrome
Orphanet:3219	Fountain syndrome
Orphanet:3232	Deafness-ear malformation-facial palsy syndrome
Orphanet:85330	X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome
DOID:9870	Galactosemia
Orphanet:2435	Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome
