orphanet_code	orphanet_term	orphanet_gene_id	gene_orphanumber	gene_name	gene_type	gene_symbol	dga_type	dga_status
Orphanet:93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	16566	123889	NPHS1, nephrin	gene with protein product	NPHS1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	17292	159233	phospholipase C epsilon 1	gene with protein product	PLCE1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	20296	270424	protein tyrosine phosphatase, receptor type O	gene with protein product	PTPRO	Disease-causing germline mutation(s) in	Assessed
Orphanet:93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	22170	356106	Rho GDP dissociation inhibitor alpha	gene with protein product	ARHGDIA	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	23685	456826	nucleoporin 93	gene with protein product	NUP93	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93216	Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes	16566	123889	NPHS1, nephrin	gene with protein product	NPHS1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93216	Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes	16567	123893	NPHS2, podocin	gene with protein product	NPHS2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93216	Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes	20296	270424	protein tyrosine phosphatase, receptor type O	gene with protein product	PTPRO	Disease-causing germline mutation(s) in	Assessed
Orphanet:93216	Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes	22890	403061	epithelial membrane protein 2	gene with protein product	EMP2	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93214	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation	16566	123889	NPHS1, nephrin	gene with protein product	NPHS1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93214	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation	20296	270424	protein tyrosine phosphatase, receptor type O	gene with protein product	PTPRO	Disease-causing germline mutation(s) in	Assessed
Orphanet:93262	Crouzon syndrome-acanthosis nigricans syndrome	16047	121815	fibroblast growth factor receptor 3	gene with protein product	FGFR3	Disease-causing germline mutation(s) in	Assessed
Orphanet:93260	Pfeiffer syndrome type 3	16664	132262	fibroblast growth factor receptor 2	gene with protein product	FGFR2	Disease-causing germline mutation(s) (gain of function) in	Assessed
Orphanet:93259	Pfeiffer syndrome type 2	16664	132262	fibroblast growth factor receptor 2	gene with protein product	FGFR2	Disease-causing germline mutation(s) (gain of function) in	Assessed
Orphanet:93258	Pfeiffer syndrome type 1	16046	121802	fibroblast growth factor receptor 1	gene with protein product	FGFR1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93258	Pfeiffer syndrome type 1	16664	132262	fibroblast growth factor receptor 2	gene with protein product	FGFR2	Disease-causing germline mutation(s) (gain of function) in	Assessed
Orphanet:93271	Short rib-polydactyly syndrome, Verma-Naumoff type	17468	160278	intraflagellar transport 80	gene with protein product	IFT80	Disease-causing germline mutation(s) in	Assessed
Orphanet:93271	Short rib-polydactyly syndrome, Verma-Naumoff type	18357	183938	dynein cytoplasmic 2 heavy chain 1	gene with protein product	DYNC2H1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93271	Short rib-polydactyly syndrome, Verma-Naumoff type	19326	239955	WD repeat domain 35	gene with protein product	WDR35	Disease-causing germline mutation(s) in	Not yet assessed
Orphanet:93271	Short rib-polydactyly syndrome, Verma-Naumoff type	22290	363310	WD repeat domain 60	gene with protein product	WDR60	Disease-causing germline mutation(s) in	Assessed
Orphanet:93271	Short rib-polydactyly syndrome, Verma-Naumoff type	22549	371931	WD repeat domain 34	gene with protein product	WDR34	Disease-causing germline mutation(s) in	Assessed
Orphanet:93269	Short rib-polydactyly syndrome, Majewski type	18357	183938	dynein cytoplasmic 2 heavy chain 1	gene with protein product	DYNC2H1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93269	Short rib-polydactyly syndrome, Majewski type	19821	258621	NIMA related kinase 1	gene with protein product	NEK1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93283	Spondyloepiphyseal dysplasia, Kimberley type	15068	117718	aggrecan	gene with protein product	ACAN	Disease-causing germline mutation(s) in	Assessed
Orphanet:93279	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	15769	120710	collagen type II alpha 1 chain	gene with protein product	COL2A1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93276	Polyostotic fibrous dysplasia	16147	122194	GNAS complex locus	gene with protein product	GNAS	Disease-causing somatic mutation(s) in	Assessed
Orphanet:93277	Monostotic fibrous dysplasia	16147	122194	GNAS complex locus	gene with protein product	GNAS	Disease-causing somatic mutation(s) in	Assessed
Orphanet:93274	Thanatophoric dysplasia type 2	16047	121815	fibroblast growth factor receptor 3	gene with protein product	FGFR3	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	15200	118274	ret proto-oncogene	gene with protein product	RET	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	16071	121922	Fraser extracellular matrix complex subunit 1	gene with protein product	FRAS1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	16072	121927	FRAS1 related extracellular matrix protein 2	gene with protein product	FREM2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	16937	140047	bone morphogenetic protein 4	gene with protein product	BMP4	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	18924	220909	FRAS1 related extracellular matrix 1	gene with protein product	FREM1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	20162	268073	uroplakin 3A	gene with protein product	UPK3A	Disease-causing germline mutation(s) in	Assessed
Orphanet:93100	Renal agenesis, unilateral	22961	406487	dual serine/threonine and tyrosine protein kinase	gene with protein product	DSTYK	Disease-causing germline mutation(s) in	Assessed
Orphanet:93160	Hypocalcemic vitamin D-resistant rickets	15707	120464	vitamin D (1,25- dihydroxyvitamin D3) receptor	gene with protein product	VDR	Disease-causing germline mutation(s) in	Assessed
Orphanet:93111	Renal cysts and diabetes syndrome	16210	122455	hepatocyte nuclear factor 4 alpha	gene with protein product	HNF4A	Disease-causing germline mutation(s) in	Assessed
Orphanet:93111	Renal cysts and diabetes syndrome	17228	158588	HNF1 homeobox B	gene with protein product	HNF1B	Disease-causing germline mutation(s) in	Assessed
Orphanet:93207	Idiopathic steroid-sensitive nephrotic syndrome with minimal change	22890	403061	epithelial membrane protein 2	gene with protein product	EMP2	Disease-causing germline mutation(s) in	Not yet assessed
Orphanet:93209	Idiopathic steroid-sensitive nephrotic syndrome with diffuse mesangial proliferation	22890	403061	epithelial membrane protein 2	gene with protein product	EMP2	Disease-causing germline mutation(s) in	Not yet assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	15077	117757	actinin alpha 4	gene with protein product	ACTN4	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	15665	120298	transient receptor potential cation channel subfamily C member 6	gene with protein product	TRPC6	Disease-causing germline mutation(s) (gain of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	15731	120549	Wilms tumor 1	gene with protein product	WT1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	15772	120718	collagen type IV alpha 3 chain	gene with protein product	COL4A3	Modifying germline mutation in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	16566	123889	NPHS1, nephrin	gene with protein product	NPHS1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	16567	123893	NPHS2, podocin	gene with protein product	NPHS2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	16610	124088	paired box 2	gene with protein product	PAX2	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	17292	159233	phospholipase C epsilon 1	gene with protein product	PLCE1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	18996	225380	inverted formin, FH2 and WH2 domain containing	gene with protein product	INF2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	19254	236656	CD2 associated protein	gene with protein product	CD2AP	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	20283	270032	myosin IE	gene with protein product	MYO1E	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	20296	270424	protein tyrosine phosphatase, receptor type O	gene with protein product	PTPRO	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	20657	285362	Rho GTPase activating protein 24	gene with protein product	ARHGAP24	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	22566	376599	coenzyme Q8B	gene with protein product	COQ8B	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	23007	410859	anillin actin binding protein	gene with protein product	ANLN	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	23131	422255	crumbs 2, cell polarity complex component	gene with protein product	CRB2	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	23431	442980	nucleoporin 107	gene with protein product	NUP107	Disease-causing germline mutation(s) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	23685	456826	nucleoporin 93	gene with protein product	NUP93	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	23686	456828	nucleoporin 205	gene with protein product	NUP205	Disease-causing germline mutation(s) in	Assessed
Orphanet:93206	Idiopathic steroid-sensitive nephrotic syndrome with focal segmental hyalinosis	22890	403061	epithelial membrane protein 2	gene with protein product	EMP2	Disease-causing germline mutation(s) in	Not yet assessed
Orphanet:93325	Autosomal dominant Kenny-Caffey syndrome	22200	357054	family with sequence similarity 111 member A	gene with protein product	FAM111A	Disease-causing germline mutation(s) in	Assessed
Orphanet:93324	Autosomal recessive Kenny-Caffey syndrome	15581	119938	tubulin folding cofactor E	gene with protein product	TBCE	Disease-causing germline mutation(s) in	Assessed
Orphanet:93329	Autosomal recessive omodysplasia	18465	201551	glypican 6	gene with protein product	GPC6	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93328	Autosomal dominant omodysplasia	23281	434424	frizzled class receptor 2	gene with protein product	FZD2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93333	Pelviscapular dysplasia	17879	169905	T-box 15	gene with protein product	TBX15	Disease-causing germline mutation(s) (loss of function) in	Assessed
Orphanet:93349	X-linked spondyloepimetaphyseal dysplasia	23903	461354	biglycan	gene with protein product	BGN	Disease-causing germline mutation(s) in	Assessed
Orphanet:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	15769	120710	collagen type II alpha 1 chain	gene with protein product	COL2A1	Disease-causing germline mutation(s) in	Assessed
Orphanet:93284	Spondyloepiphyseal dysplasia tarda	15654	120241	trafficking protein particle complex 2	gene with protein product	TRAPPC2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93298	Achondrogenesis type 1B	15315	118813	solute carrier family 26 member 2	gene with protein product	SLC26A2	Disease-causing germline mutation(s) in	Assessed
Orphanet:93304	Autosomal dominant brachyolmia	17899	171081	transient receptor potential cation channel subfamily V member 4	gene with protein product	TRPV4	Disease-causing germline mutation(s) (gain of function) in	Assessed
